Unnamed: 0,Thời gian,Tiêu đề,URL,content
170,(05/04/2024 00:00),CTG: Tài liệu họp ĐHĐCĐ thường niên năm 2024 và nhiệm kỳ 2024-2029,https://cafef.vn/du-lieu/CTG-1972074/ctg-tai-lieu-hop-dhdcd-thuong-nien-nam-2024-va-nhiem-ky-20242029.chn?utm_source=du-lieu,
171,(28/03/2024 15:15),"VietinBank chuẩn bị bầu HĐQT, BKS nhiệm kỳ mới 2024-2029",https://cafef.vn/vietinbank-chuan-bi-bau-hdqt-bks-nhiem-ky-moi-20242029-188240328151531754.chn?utm_source=du-lieu,"Ngày 26/3 vừa qua, Ngân hàng TMCP Công Thương Việt Nam (VietinBank – CTG) đã chốt danh sách cổ đông để thực hiện quyền tham dự Đại hội đồng cổ đông thường niên năm 2024. Đại hội dự kiến diễn ra vào ngày 27/4/2024.
Tại cuộc họp, ngân hàng sẽ tổng kết hoạt động nhiệm kỳ 2019 - 2024 và định hướng hoạt động nhiệm kỳ 2024 – 2029, trình cổ đông thông qua kế hoạch kinh doanh năm 2024, phương án phân phối lợi nhuận năm 2023, thông qua mức thù lao đối với Hội đồng quản trị và Ban kiểm soát năm 2024,…
Tuy chưa công bố nội dung tờ trình phân phối lợi nhuận nhưng nhiều khả năng VietinBank sẽ đề xuất giữ lại lợi nhuận để tăng vốn. Trước đó, tại Hội nghị ngành ngân hàng đầu năm 2024, Chủ tịch HĐQT VietinBank kiến nghị tạo điều kiện cho VietinBank cũng như các NHTM Nhà nước tăng vốn, nâng cao năng lực tài chính. Hiện tại VietinBank đã nhận được ý kiến của NHNN và Bộ Tài chính cho phép giữ lại toàn bộ lợi nhuận năm 2022 để tăng vốn thông qua chia cổ tức bằng cổ phiếu. Trên cơ sở đó, VietinBank đề xuất các Cơ quan có thẩm quyền cho phép ngân hàng được giữ lại toàn bộ lợi nhuận năm 2023 để tăng vốn; Phê duyệt chủ trương cho phép VietinBank được giữ lại toàn bộ lợi nhuận hàng năm của giai đoạn 2024-2028 để tăng vốn, nâng cao năng lực tài chính, mở rộng dư địa tăng trưởng tín dụng.
Đáng chú ý, VietinBank sẽ tiến hành bầu thành viên HĐQT và BKS nhiệm kỳ mới 2024-2029. Hiện HĐQT VietinBank có 10 thành viên, trong đó Chủ tịch HĐQT là ông Trần Minh Bình. Ban Kiểm soát hiện có 3 thành viên, trong đó là Lê Anh Hà là Trưởng Ban.
Về hoạt động kinh doanh năm 2023, VietinBank ghi nhận nhiều kết quả tích cực và đã hoàn thành các chỉ tiêu kinh doanh đặt ra. Trong đó, tổng tài sản tăng 12,4% so với năm 2022, vượt 2 triệu tỷ đồng. Dư nợ cho vay khách hàng tăng 15,6%, đạt hơn 1,47 triệu tỷ đồng. Tiền gửi khách hàng tăng 12,9% và đạt hơn 1,4 triệu tỷ đồng. Lợi nhuận trước thuế riêng lẻ của VietinBank năm 2023 đạt hơn 24.300 tỷ đồng, vượt mục tiêu. Lợi nhuận trước thuế hợp nhất ngân hàng đạt hơn 25.100 tỷ đồng.
VietinBank tiếp tục kiểm soát chặt chẽ chất lượng tài sản với tỷ lệ nợ xấu cuối năm 2023 chỉ 1,13%, thấp hơn mức 1,24% cuối năm 2022. Tỷ lệ bao phủ nợ xấu duy trì ở mức cao 167%.
Các chỉ số hiệu quả hoạt động cũng ở mức tích cực. Trong đó, tỷ lệ CIR (chi phí hoạt động/thu nhập) ở mức 28,9%, thấp hơn so với 29,9% của năm 2022."
172,(28/03/2024 00:00),CTG: Miễn nhiệm ông Hoàng Ngọc Phương - Phó Tổng giám đốc từ 28.3.2024,https://cafef.vn/du-lieu/CTG-1968944/ctg-mien-nhiem-ong-hoang-ngoc-phuong-pho-tong-giam-doc-tu-2832024.chn?utm_source=du-lieu,
173,(25/03/2024 00:00),CTG: Bổ nhiệm ông Trần Minh Đức phụ trách quản trị kiêm Thư ký công ty từ 22.3.2024,https://cafef.vn/du-lieu/CTG-1965496/ctg-bo-nhiem-ong-tran-minh-duc-phu-trach-quan-tri-kiem-thu-ky-cong-ty-tu-2232024.chn?utm_source=du-lieu,
174,(22/03/2024 00:00),"CTG: HĐQT thông qua hợp đồng cấp bảo lãnh, hợp đồng thế chấp tài sản và hợp đồng cầm cố giấy tờ có giá với VBI",https://cafef.vn/du-lieu/CTG-1964615/ctg-hdqt-thong-qua-hop-dong-cap-bao-lanh-hop-dong-the-chap-tai-san-va-hop-dong-cam-co-giay-to-co-gia-voi-vbi.chn?utm_source=du-lieu,
175,(22/03/2024 00:00),CTG: Quyết định của HĐQT về việc thay đổi địa điểm trụ sở Chi nhánh Lưu Xá,https://cafef.vn/du-lieu/CTG-1964685/ctg-quyet-dinh-cua-hdqt-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-luu-xa.chn?utm_source=du-lieu,
176,(20/03/2024 00:00),CTG: Nghị quyết HĐQT phê duyệt chủ trương thay đổi địa điểm đặt trụ sở Chi nhánh Lưu Xá,https://cafef.vn/du-lieu/CTG-1962925/ctg-nghi-quyet-hdqt-phe-duyet-chu-truong-thay-doi-dia-diem-dat-tru-so-chi-nhanh-luu-xa.chn?utm_source=du-lieu,
177,(15/03/2024 00:00),CTG: Nghị quyết HĐQT phê duyệt chủ trương thay đổi địa điểm trụ sở chi nhánh Tây Thăng Long,https://cafef.vn/du-lieu/CTG-1960437/ctg-nghi-quyet-hdqt-phe-duyet-chu-truong-thay-doi-dia-diem-tru-so-chi-nhanh-tay-thang-long.chn?utm_source=du-lieu,
178,(12/03/2024 00:00),"CTG: 25.3.2024, ngày GDKHQ tham dự ĐHCĐ thường niên năm 2024 và nhiệm kỳ 2024-2029",https://cafef.vn/du-lieu/CTG-1958541/ctg-2532024-ngay-gdkhq-tham-du-dhcd-thuong-nien-nam-2024-va-nhiem-ky-20242029.chn?utm_source=du-lieu,
179,(08/03/2024 00:00),"CTG: Nghị quyết HĐQT phê duyệt chiến lược phát triển giai đoạn 2021-2025, tầm nhìn đến năm 2030",https://cafef.vn/du-lieu/CTG-1956793/ctg-nghi-quyet-hdqt-phe-duyet-chien-luoc-phat-trien-giai-doan-20212025-tam-nhin-den-nam-2030.chn?utm_source=du-lieu,
180,(07/03/2024 00:00),CTG: HĐQT thông qua hợp đồng hạn mức giao dịch ngoại tệ với Vietinbank Lào,https://cafef.vn/du-lieu/CTG-1956955/ctg-hdqt-thong-qua-hop-dong-han-muc-giao-dich-ngoai-te-voi-vietinbank-lao.chn?utm_source=du-lieu,
181,(07/03/2024 00:00),CTG: Quyết định của TGĐ về việc thay đổi tên Chi nhánh Vân Đồn,https://cafef.vn/du-lieu/CTG-1956957/ctg-quyet-dinh-cua-tgd-ve-viec-thay-doi-ten-chi-nhanh-van-don.chn?utm_source=du-lieu,
182,(05/03/2024 00:00),CTG: Nghị quyết HĐQT tổ chức ĐHĐCĐ thường niên 2024,https://cafef.vn/du-lieu/CTG-1954781/ctg-nghi-quyet-hdqt-to-chuc-dhdcd-thuong-nien-2024.chn?utm_source=du-lieu,
183,(28/02/2024 00:02),"Tổng vốn hóa “Big 3” ngân hàng Vietcombank, BIDV và VietinBank vượt 1 triệu tỷ đồng, chiếm 1/5 giá trị toàn sàn HoSE",https://cafef.vn/tong-von-hoa-big-3-ngan-hang-vietcombank-bidv-va-vietinbank-vuot-1-trieu-ty-dong-chiem-15-gia-tri-toan-san-hose-188240227210619135.chn?utm_source=du-lieu,"Thị trường chứng khoán Việt Nam đang ""băng băng"" tiến về vùng đỉnh 17 tháng với sự dẫn dắt của nhóm cổ phiếu ngân hàng, đặc biệt là ""Big 3"" Vietcombank, BIDV và VietinBank. Phiên 27/2 vừa qua, cổ phiếu VCB của Vietcombank tăng 1,79% lên mức 91.100 đồng/cp, qua đó song hành cùng HPG kéo VN-Index bứt phá mạnh.
Cú bứt phá đẩy giá trị vốn hóa của Vietcombank lên hơn 509.000 tỷ đồng (21 tỷ USD), tiếp tục củng cố vị trí số 1 toàn sàn chứng khoán. Con số này cao hơn 60.400 tỷ (2,5 tỷ USD) so với thời điểm đầu năm 2024 nhưng vẫn thấp hơn đôi chút so với mức kỷ lục từng đạt được vào cuối tháng 7 năm ngoái. Đến nay, Vietcombank vẫn là cái tên duy nhất trong lịch sử chứng khoán Việt Nam vượt ngưỡng nửa triệu tỷ vốn hóa.
Tương tự, cổ phiếu CTG của VietinBank cũng vừa có phiên tăng điểm khởi sắc qua đó tiến sát đến đỉnh lịch sử đạt được hồi giữa năm 2021. Giá trị vốn hóa của nhà băng này cũng theo đó tăng lên trên 194.000 tỷ đồng (8 tỷ USD), cao hơn khoảng 48.600 tỷ (2 tỷ USD) so với đầu năm 2024. Con số này đưa VietinBank đứng vị trí thứ 3 trong danh sách những cái tên giá trị nhất toàn sàn chứng khoán.
Chiều ngược lại, cổ phiếu BID của BIDV vừa có phiên điều chỉnh nhẹ sau khi lập đỉnh lịch sử và đang dừng ở mức 53.000 đồng/cp. Giá trị vốn hóa của ngân hàng tương ứng đạt hơn 302.000 tỷ đồng (12,5 tỷ USD), tăng khoảng 54.700 tỷ (2,3 tỷ USD) so với đầu năm 2024. Nếu tính từ khi bắt đầu nổi sóng đầu tháng 11 năm ngoái, vốn hóa của BIDV đã tăng thêm gần 100.000 tỷ đồng.
Như vậy, tổng vốn hóa của 3 ngân hàng Vietcombank, BIDV và VietinBank tính đến thời điểm hiện tại đã vượt 1 triệu tỷ đồng, tương đương khoảng 1/5 tổng giá trị toàn sàn HoSE. Đây là một kỷ lục vô tiền khoáng hậu trong lịch sử chứng khoán Việt Nam.
Câu chuyện tăng vốn
Một điểm chung của ""Big 3"" ngân hàng là đều đang có kế hoạch tăng vốn. Mới đây nhất, HĐQT VietinBank đưa ra quyết định thông qua phương án phân phối lợi nhuận năm 2022 với lợi nhuận còn lại sau khi trích các quỹ bắt buộc và quỹ khen thưởng phúc lợi là 11.648 tỷ đồng. Theo phê duyệt của cơ quan Nhà nước có thẩm quyền, ngân hàng sẽ dùng toàn bộ lợi nhuận còn lại này để chia cổ tức bằng cổ phiếu. Nếu thực hiện thành công, vốn điều lệ của VietinBank sẽ tăng từ 53.700 tỷ lên mức 65.300 tỷ đồng.
Tương tự, Vietcombank cũng đã công bố kế hoạch tổ chức Đại hội đồng cổ đông thường niên 2024 dự kiến diễn ra ngày 26/4, trong đó có nội dung đáng chú ý liên quan đến phương án tăng vốn điều lệ từ nguồn lợi nhuận còn lại năm 2022. Trước đó, ĐHĐCĐ thường niên 2023 của ngân hàng đã thông qua kế hoạch chi trả cổ tức bằng cổ phiếu từ toàn bộ lợi nhuận sau thuế của năm 2022 (hơn 21.000 tỷ). Trong năm 2023, Vietcombank đã hoàn thành tăng vốn từ lợi nhuận 2020 và lợi nhuận còn lại năm 2019 với tỷ lệ 18,1%, đưa vốn điều lệ lên gần 56.000 tỷ đồng.
Với BIDV, báo cáo mới đây của Chứng khoán Vietcap cũng nhận định thương vụ bán vốn của nhà băng này sẽ là điểm sáng của ngành ngân hàng trong năm 2024. Trước đó, ĐHĐCĐ thường niên 2023 đã thông qua phương án phát hành hơn 1 tỷ cổ phiếu, bao gồm gần 642 triệu cổ phiếu để trả cổ tức năm 2021 và phần còn lại là phát hành thêm cổ phiếu theo hình thức chào bán ra công chúng hoặc chào bán riêng lẻ (455 triệu cổ phiếu). Hồi cuối năm 2023, BIDV đã phát hành gần 642 triệu cổ phiếu để trả cổ tức năm 2021.
Theo Vietcap, một trong những nguyên nhân khiến BIDV chưa thực hiện được việc bán vốn trong năm 2023 vừa qua là do điều kiện kinh tế chưa cho phép. Với kỳ vọng kinh tế phục hồi trong năm 2024, cộng thêm môi trường lãi suất thấp, nhóm phân tích kỳ vọng hoạt động huy động vốn từ phát hành cổ phiếu có thể thành công.
Trong báo cáo chiến lược 2024, SSI Research đánh giá những ngân hàng có khả năng tăng vốn sớm hơn sẽ có điều kiện tốt hơn để đẩy nhanh quá trình xử lý nợ xấu, giành thêm thị phần và đạt kết quả khả quan hơn so với các ngân hàng khác.
Đầu xuôi, đuôi có lọt?
Nhìn chung, dù có hay không có câu chuyện tăng vốn hỗ trợ, cổ phiếu nhóm ngân hàng vẫn có khởi đầu năm 2024 tương đối suôn sẻ. Tính từ đầu năm đến nay, gần như toàn bộ cổ phiếu ngân hàng (ngoại trừ SSB, EIB) đều tăng giá, phần lớn trên 2 chữ số. Thậm chí, một số cái tên như CTG, TCB, MBB, BID,… còn tăng rất mạnh trên 20% sau chưa đầy 2 tháng.
Đầu xuôi nhưng đuôi có lọt hay không vẫn còn là một dấu hỏi khi ngành ngân hàng được dự báo sẽ có nhiều cơ hội và thách thức đan xen trong năm 2024. Theo ước tính của SSI Research, lợi nhuận trước thuế (LNTT) năm 2024 của các ngân hàng thuộc phạm vi nghiên cứu của bộ phận phân tích này dự kiến tăng trưởng 16,5% so với cùng kỳ năm trước. Con số này cao hơn so với mức 5,2% trong năm 2023.
Về chất lượng tài sản, SSI Research cho rằng tình hình chung của các ngân hàng sẽ có sự cải thiện so với năm 2023, phần lớn là nhờ vào chi phí vốn đã giảm về mức thấp hơn nhiều so với 2023 và lợi nhuận trước dự phòng (PPOP) có sự cải thiện giúp các ngân hàng có dư địa để tạo một bộ đệm dự phòng tốt hơn.
Tỷ lệ nợ xấu có thể sẽ tăng trở lại trong nửa đầu năm 2024 khi tăng trưởng tín dụng chậm lại và các yếu tố vĩ mô chưa có dấu hiệu cải thiện rõ rệt. Tuy nhiên, tỷ lệ nợ xấu cuối năm 2024 được dự báo sẽ giảm nhẹ so với năm 2023 (1,63% so với 1,68%), do cuối năm dự kiến các ngân hàng sẽ đẩy mạnh xóa nợ xấu và nền kinh tế phục hồi mạnh hơn.
Mặt khác, các khoản nợ có vấn đề (bao gồm các khoản nợ Nhóm 2, các khoản vay tái cơ cấu, trái phiếu doanh nghiệp quá hạn và các khoản vay cũ) vẫn tiếp tục cần được giám sát chặt chẽ. Bên cạnh đó, nếu dự thảo sửa đổi Thông tư 16 nới lỏng việc hạn chế đầu tư trái phiếu doanh nghiệp của ngân hàng được thông qua, không loại trừ khả năng một phần rủi ro tín dụng sẽ quay trở lại đối với các ngân hàng tích cực mua lại trái phiếu doanh nghiệp."
184,(23/02/2024 00:00),CTG: Nghị quyết HĐQT thông qua phương án phân phối lợi nhuận năm 2022,https://cafef.vn/du-lieu/CTG-1949590/ctg-nghi-quyet-hdqt-thong-qua-phuong-an-phan-phoi-loi-nhuan-nam-2022.chn?utm_source=du-lieu,
185,(01/02/2024 00:00),CTG: HĐQT thông qua văn bản sửa đổi hợp đồng kết nối với Vietinbank Capital,https://cafef.vn/du-lieu/CTG-1941241/ctg-hdqt-thong-qua-van-ban-sua-doi-hop-dong-ket-noi-voi-vietinbank-capital.chn?utm_source=du-lieu,
186,(31/01/2024 15:03),"VietinBank bão lãi trước thuế năm 2023 hơn 25.000 tỷ đồng, tổng tài sản vượt 2 triệu tỷ, CASA lọt Top 5 toàn ngành",https://cafef.vn/vietinbank-bao-lai-truoc-thue-nam-2023-hon-25000-ty-dong-tong-tai-san-vuot-2-trieu-ty-casa-lot-top-5-toan-nganh-188240131152354292.chn?utm_source=du-lieu,"Ngân hàng TMCP Công thương Việt Nam (VietinBank – mã: CTG) vừa công bố báo cáo tài chính hợp nhất quý 4/2023.
Quý 4/2023, ngân hàng ghi nhận lợi nhuận trước thuế hợp nhất đạt 7.699 tỷ đồng, tăng 43,4% so với quý 4/2022. Với động lực tăng trưởng chính là thu nhập lãi thuần, VietinBank ghi nhận tổng thu nhập hoạt động quý 4 đạt 18.475 tỷ đồng, tăng 10,1% so với cùng kỳ. Trong khi đó, chi phí hoạt động chỉ tăng 0,8% lên 6.304 tỷ đồng, chi phí dự phòng rủi ro giảm 13,3% xuống 4.473 tỷ đồng.
Lũy kế cả năm 2023, tổng thu nhập hoạt động của nhà băng này đạt 70.658 tỷ đồng, tăng 10,2% so với năm 2022. Trong khi đó, chi phí hoạt động tăng nhẹ hơn, chỉ tăng 6,5% lên 20.443 tỷ đồng. Theo đó, tỷ lệ CIR (chi phí hoạt động/tổng thu nhập) tiếp tục được cải thiện từ 29,9% xuống 28,9%. Đây là một trong những ngân hàng có tỷ lệ CIR thấp nhất hiện nay.
Hầu hết các mảng kinh doanh của VietinBank đều có tăng trưởng tích cực trong năm qua. Trong đó, thu nhập lãi thuần đạt 53.083 tỷ đồng, tăng 11%. Lãi từ hoạt động dịch vụ đạt 7.154 tỷ đồng, tăng 22%. Lãi từ kinh doanh ngoại hối đạt 4.248 tỷ đồng, tăng 19,5%. Hoạt động mua bán chứng khoán kinh doanh có lãi 292 tỷ đồng, đối lập với năm trước đó bị lỗ 112 tỷ đồng.
Tuy nhiên, hoạt động mua bán chứng khoán đầu tư lại kém khả quan, bị lỗ 154 tỷ đồng. Hoạt động khác (chủ yếu là xử lý nợ) có lãi thuần 5.747 tỷ đồng, giảm 12% so với năm trước đó. Thu nhập từ góp vốn, mua cổ phần giảm 43,9% còn 287 tỷ đồng.
Tuy chi phí dự phòng rủi ro trong quý 4 giảm so với cùng kỳ nhưng do 3 quý trước tăng cường trích lập nên tổng chi phí dự phòng cả năm của VietinBank lên tới 25.115 tỷ đồng, tăng 5,6% so với năm 2022. Chi phí dự phòng ""ngốn"" đến gần một nửa lợi nhuận thuần từ hoạt động kinh doanh của VietinBank.
Theo đó, lợi nhuận trước thuế VietinBank năm 2023 đạt 25.100 tỷ đồng, tăng 18,8% so với cùng kỳ và hoàn thành kế hoạch kinh doanh. Ngân hàng đứng vị trí thứ 5 trong bảng xếp hạng lợi nhuận năm vừa qua của toàn ngành.
Tại ngày 31/12/2023, tổng tài sản VietinBank vượt 2 triệu tỷ đồng, tăng 12,4% so với cuối năm 2022. VietinBank là ngân hàng thứ ba, sau BIDV và Agribank đạt được mốc 2 triệu tỷ đồng.
Dư nợ cho vay khách hàng tăng 15,6% trong năm qua và đạt hơn 1,47 triệu tỷ đồng. Tăng trưởng tín dụng của VietinBank khá đồng đều giữa các quý, riêng quý 4 bứt phá hơn với mức tăng trưởng 6,28%. Dư nợ ngắn hạn tăng mạnh trong năm qua (tăng 24,5%), đạt 961.733 tỷ đồng.
Tiền gửi khách hàng VietinBank tăng 12,9%, đạt hơn 1,4 triệu tỷ đồng. Trong đó, tiền gửi không kỳ hạn tăng 27,6%, đạt gần 311 nghìn tỷ đồng. Tỷ lệ CASA (tiền gửi không kỳ hạn) được cải thiện mạnh từ 20% lên 22,5%.  Theo dữ liệu có được, CASA của VietinBank chính thức lọt vào Top 5 toàn ngành.
Nợ xấu cuối năm 2023 của VietinBank là 16.608 tỷ đồng, tăng 784 tỷ đồng so với cuối năm 2022 nhưng đã giảm mạnh 2.332 tỷ đồng so với cuối tháng 9/2023. Theo đó, tỷ lệ nợ xấu được cải thiện, chỉ còn 1,13%, thấp hơn mức 1,24% cuối năm 2022 và 1,37% cuối tháng 9/2023."
187,(31/01/2024 00:00),CTG: Điều chỉnh hồi tố số liệu BCTC kiểm toán năm 2022 theo kiểm toán nhà nước,https://cafef.vn/du-lieu/CTG-1940349/ctg-dieu-chinh-hoi-to-so-lieu-bctc-kiem-toan-nam-2022-theo-kiem-toan-nha-nuoc.chn?utm_source=du-lieu,
188,(29/01/2024 00:00),"CTG: Báo cáo định kỳ tình hình thanh toán gốc, lãi TPDN phát hành ra công chúng",https://cafef.vn/du-lieu/CTG-1940311/ctg-bao-cao-dinh-ky-tinh-hinh-thanh-toan-goc-lai-tpdn-phat-hanh-ra-cong-chung.chn?utm_source=du-lieu,
189,(22/01/2024 00:00),CTG: Báo cáo tiến độ sử dụng vốn thu được từ đợt chào bán trái phiếu ra công chúng trong năm 2023,https://cafef.vn/du-lieu/CTG-1934407/ctg-bao-cao-tien-do-su-dung-von-thu-duoc-tu-dot-chao-ban-trai-phieu-ra-cong-chung-trong-nam-2023.chn?utm_source=du-lieu,
190,(12/01/2024 00:00),CTG: Thông báo của HSX về việc giao dịch cổ phiếu thay đổi đăng ký niêm yết,https://cafef.vn/du-lieu/CTG-1929389/ctg-thong-bao-cua-hsx-ve-viec-giao-dich-co-phieu-thay-doi-dang-ky-niem-yet.chn?utm_source=du-lieu,
191,(11/01/2024 00:00),CTG: Thông báo thay đổi giấy chứng nhận ĐKDN lần thứ 13,https://cafef.vn/du-lieu/CTG-1929207/ctg-thong-bao-thay-doi-giay-chung-nhan-dkdn-lan-thu-13.chn?utm_source=du-lieu,
192,(10/01/2024 15:50),"Cổ phiếu CTG tăng “bốc đầu”, vốn hóa VietinBank vượt VinGroup",https://cafef.vn/co-phieu-ctg-tang-boc-dau-von-hoa-vietinbank-vuot-vingroup-188240110155133529.chn?utm_source=du-lieu,"Thị trường chứng khoán phiên 10/1 chứng kiến sự bứt phá mạnh mẽ của hàng loạt cổ phiếu ngân hàng, đặc biệt là dấu ấn của nhóm quốc doanh. Vietcombank một lần nữa chạm mốc nửa triệu tỷ vốn hóa, BIDV lại xác lập đỉnh mới, VietinBank cũng vừa có cú nhấn ga ấn tượng để vượt VinGroup, qua đó lọt vào top 5 cái tên giá trị nhất sàn chứng khoán.
Phiên 10/1, cổ phiếu CTG của VietinBank tăng 3,33% lên mức 31.000 đồng/cp, tương ứng vốn hóa 166.470 tỷ đồng. Con số này vừa đủ để vượt qua VinGroup khi cổ phiếu VIC giảm nhẹ 0,68% xuống mức 43.600 đồng/cp, tương ứng vốn hóa còn 166.288 tỷ đồng. Tính từ đầu năm 2024, vốn hóa của VietinBank đã tăng gần 21.000 tỷ đồng trong khi Vingroup đã mất hơn 3.800 tỷ vốn hóa.
VietinBank được thành lập vào ngày 26/3/1988, trên cơ sở tách ra từ Ngân hàng Nhà nước Việt Nam theo Nghị định số 53/HĐBT của Hội đồng Bộ trưởng. VietinBank được phê duyệt phương án cổ phần hóa vào tháng 9/2008 và IPO thành công vào cuối năm. Nhà băng này chính thức niêm yết tháng 7/2009 với mã chứng khoán là CTG. Ở thời kỳ đỉnh cao, vốn hóa VietinBank đạt xấp xỉ 198.000 tỷ vào cuối tháng 6/2021.
Giai đoạn đầu trước khi cổ phần hóa, tình hình kinh doanh của ngân hàng trải qua nhiều thăng trầm. Tuy nhiên, kết quả đã được cải thiện rõ rệt trong khoảng một thập kỷ trở lại đây sau khi có cổ đông chiến lược là định chế tài chính đến từ Nhật Bản Mitsubishi UFJ vào năm 2013. Lợi nhuận của nhà băng tăng trưởng qua từng năm, trừ năm 2018 do yếu tố khách quan.
Cụ thể, phương án tái cơ cấu lại hoạt động ngân hàng gắn với xử lý nợ xấu trong giai đoạn 2016 - 2020 đã được Ngân hàng Nhà nước phê duyệt ngày 27/11/2018. Dù vậy, do phương án tăng vốn thời điểm đó chưa được phê duyệt và việc thực hiện bước đầu đề án tái cơ cấu khiến VietinBank phải điều chỉnh giảm một loạt chỉ tiêu trong quý cuối năm.
Lợi nhuận của VietinBank sau đó đã nhanh chóng tăng trưởng trở lại từ năm 2019 và đạt kỷ lục gần 21.000 tỷ đồng năm 2022. Dù chưa công bố con số cụ thể nhưng đại diện ngân hàng cho biết lợi nhuận trước thuế riêng lẻ năm 2023 của VietinBank đã vượt mục tiêu kế hoạch (22.500 tỷ đồng) được ĐHĐCĐ giao phó trên cơ sở đảm bảo các chỉ tiêu an toàn hoạt động.
Trong khi đó, VinGroup tiền thân là Tập đoàn Technocom, thành lập năm 1993 tại Ucraina. Đầu những năm 2000, Technocom trở về Việt Nam, tập trung đầu tư vào lĩnh vực du lịch và bất động sản với 2 thương hiệu chiến lược là Vinpearl và Vincom. Đến tháng 1/2012, Vincom và Vinpearl sáp nhập, chính thức hoạt động dưới mô hình Tập đoàn với tên gọi Tập đoàn VinGroup – CTCP.
Từ khi niêm yết trên HoSE vào tháng 9/2007, VinGroup của tỷ phú Phạm Nhật Vượng luôn nằm trong top những doanh nghiệp giá trị nhất sàn chứng khoán. Thậm chí, tập đoàn của ông Phạm Nhật Vượng còn nhiều năm giữ vị trí số 1 thị trường với vốn hóa có thời điểm lên đến hơn 20 tỷ USD.
Tuy nhiên, từ cuối năm 2021, mảng bất động sản dù vẫn là trụ cột nhưng không còn duy trì được tốc độ tăng trưởng cao như trước. Lĩnh vực công nghiệp – công nghệ được định hướng trở thành mũi nhọn, cũng chưa đem lại lợi nhuận dù VinFast đã có những dấu ấn nhất định."
